CATEGORY,NAME,ADDRESS,ZIPCODE,PHONE NO.,URL,ADDITIONAL DETAILS,TOURIST TYPE,Distance_Empire
Art Gallery,Klagsbrun Nicole Gallery,526 W 26th St ,10001,(212) 243-3335,http://nicoleklagsbrun.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Klotz Sirmon Gallery,511 W 25th St ,10001,(212) 741-4764,http://www.photocollect.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Kokon Inc,58 E 66th St ,10021,(212) 744-5577,http://www.nyc.com/arts__attractions/kokon_inc.884/whats_nearby.aspx,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Kraus Carole Ltd,330 W 38th St ,10018,(646) 522-9858,http://www.carolekraus.com/,Not Available,"Family, Couple, Individual",0.50 Miles
Art Gallery,Kraushaar Galleries,74 E 79th St ,10075,(212) 307-5730,http://www.kraushaargalleries.com/,Not Available,"Family, Couple, Individual",2.54 Miles
Art Gallery,Kravets Wehby,521 W 21st St ,10011,(212) 352-2238,http://www.kravetswehbygallery.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Kravets Wehby Gallery,521 W 21st St ,10011,(212) 352-2238,http://www.kravetswehbygallery.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Krienke Kendra,230 Central Park W ,10024,(212) 580-6516,http://newyork.citysearch.com/profile/7169377/new_york_ny/krienke_kendra.html,Not Available,"Family, Couple, Individual",2.77 Miles
Art Gallery,L A Cotton,645 Madison Ave ,10001,(212) 838-6390,http://www.nyc.com/arts__attractions/l_a_cotton.1802/editorial_review.aspx,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,La Belle Epoque Vintage Posters Inc,280 Columbus Ave ,10023,(212) 362-1770,http://www.la-belle-epoque.com/,Not Available,"Family, Couple, Individual",2.10 Miles
Art Gallery,Lally J J & Co,41 E 57th St ,10022,(212) 371-3380,http://www.nyc.com/arts__attractions/lally_j_j__co.421/whats_nearby.aspx,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Lamontage,210 11th Ave Fl 7,10001,(212) 989-2732,http://www.lioramanne.com/index.php?cid=home,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Landy Fine Art,264 E Broadway ,10002,(212) 505-3702,http://lohoguide.com/~lohoguid/app/site/landyfineart/index.php,Not Available,"Family, Couple, Individual",2.34 Miles
Art Gallery,Langotsky Gamba,537 Greenwich St ,10013,(212) 675-0761,http://www.manta.com/coms2/dnbcompany_gksp3l,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Lehmann Maupin,540 W 26th St ,10001,(212) 965-0753,http://www.lehmannmaupin.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Lelong Galerie,526 W 26th St ,10001,(212) 315-0470,http://www.galerielelong.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Lemmons Durham Contemporary Art,210 11th Ave ,10001,(212) 337-0025,http://ny.serviceslisted.com/1654446-LemmonsDurhamContemporaryArt.htm,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Lennon Weinberg Inc,514 W 25th St ,10001,(212) 941-0012,http://www.lennonweinberg.com/flash.html,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Leo Castelli Gallery,18 E 77th St ,10021,(212) 249-4470,http://www.castelligallery.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Leo Kaplan Modern Ltd,114 E 57th St ,10022,(212) 872-1616,http://www.lkmodern.com/,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Leo Koenig Inc,545 West 23rd Street ,10011,(212) 334-9255,http://www.leokoenig.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Leon Tovar Gallery,16 E 71st St Ste 1A,10021,(212) 585-2400,http://www.leontovargallery.com/a/index.php,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Leslie-Lohman Gay Art Foundation,131 Prince St ,10012,(212) 673-7007,http://www.leslielohman.org,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Levin Betty,41 E 57th St ,10022,(212) 355-5370,http://www.nyc.com/arts__attractions/levin_betty.405/editorial_review.aspx,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Levine Elizabeth & Assocs,565 W End Ave ,10024,(212) 874-5334,http://www.manta.com/coms2/dnbcompany_6mflzr,Not Available,"Family, Couple, Individual",2.77 Miles
Art Gallery,Lewitt Fine Art Gallery,16 E 79th St ,10021,(212) 628-0918,http://www.tyloon.com/business_profile/CID-2243409/lewitt_fine_art_gallery.html,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Lexington Art & Frame Co,832 Lexington Ave ,10021,(212) 319-3724,http://www.merchantcircle.com/business/Lexington.Art.And.Frame.Co.New.York.NY.212-319-3724,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Limner Gallery,870 Avenue of the Americas ,10001,(212) 725-0999,http://www.slowart.com/limner/index.htm,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Decor Art Gallery,551 3rd Ave ,10016,(212) 683-9729,http://local.yahoo.com/info-32910954-decor-art-gallery-new-york,Not Available,"Family, Couple, Individual",0.86 Miles
Art Gallery,Decor Art Gallery Inc,353 3rd Ave ,10010,(212) 481-3728,http://wap.outalot.com/listings/278197-Decor-Art-Gallery,Not Available,"Family, Couple, Individual",0.63 Miles
Art Gallery,Decor Art Gallery Inc,158 7th Ave ,10011,(212) 604-9864,http://local.botw.org/New_York/New_York/Decor_Art_Gallery_Inc/141709258.html,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Decor Art Gallery VII+,222 3rd Ave ,10003,(212) 673-1366,http://www.nyc.com/arts__attractions/decor_art_gallery_vii.1769/editorial_review.aspx,Not Available,"Family, Couple, Individual",1.19 Miles
Art Gallery,Deitch Projects,76 Grand St and 18 Wooster St,10013,(212) 343-7300,http://www.deitch.com/gallery/index.php,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Demirjian Torkom,970 Madison Ave ,10021,(212) 772-3388,http://directory.nh.com/demirjian+torkom.9.53066079p.home.html,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Demu Gallery,761 Fulton St ,11217,(718) 596-8484,http://local.yahoo.com/info-11335092-demu-m-demu-gallery-brooklyn,Not Available,"Family, Couple, Individual",4.54 Miles
Art Gallery,Denise Bibro Fine Art,529 W 20th Street 4th Floor,10011,(212) 647-7030,http://www.denisebibrofineart.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Dennis De Lorenzo Gallery,21 E 62nd St ,10021,(212) 754-9084,http://whrrl.com/place/1220517/dennis-de-lorenzo-gallery-new-york,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Derek Eller Gallery,15 W 27th St ,10001,(212) 206-6411,http://www.derekeller.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Dickinson Roundell Inc,19 E 66th St ,10021,(212) 772-8083,http://www.simondickinson.com/new-york/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Dollhaus,37 Broadway ,11211,(718) 384-6139,http://www.dollhaus.org,Not Available,"Family, Couple, Individual",3.33 Miles
Art Gallery,Donson Theodore B Ltd,24 W 57th St ,10019,(212) 245-7007,http://gallerydriver.com/?method=Gallery.GalleryDetail&GalleryID=489E045F-3048-28EB-92E651990B61FCBA,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Dorfman Projects,529 W 20th St Ste 7E,10011,(212) 352-2272,http://www.dorfmanprojects.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Dorsky Carol,20 E 74th St ,10021,(212) 327-0750,http://www.carolsimondorsky.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Downtown Arts Festival,114 Fulton St ,10038,(212) 243-5050,http://www.gvlculturalaffairs.org/website/programs_events/DFAS/downtown_art_fest.html,Not Available,"Family, Couple, Individual",2.99 Miles
Art Gallery,Downtown Music Gallery,13 Monroe Street ,10002,(212) 473-0043,http://www.downtownmusicgallery.com/Main/index.htm,Not Available,"Family, Couple, Individual",2.34 Miles
Art Gallery,Dranoff Fine Art,591 Broadway ,10012,(212) 966-0153,http://www.dranofffineart.com/FrontendArt/default.htm,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Dresden Art Galries,401 7 Avenue ,10001,(212) 695-6250,http://ny.serviceslisted.com/1654860-DresdenArtGalries.htm,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,DUMBO Arts Center,30 Washington St ,11201,(718) 694-0831,http://www.dumboartscenter.org/,Not Available,"Family, Couple, Individual",3.70 Miles
Art Gallery,Duncan Ligoa,22 E 72nd St ,10021,(212) 988-3110,http://local.botw.org/New_York/New_York/Duncan_Ligoa/4371209.html,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,E Art Group,224 W 30th St ,10001,(212) 931-6690,http://boundlessgallery.com/directory/gallery/1197/E-Art-Group,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Eastern Arts Inc,68 Jane St ,10014,(212) 366-5385,http://www.nyc.com/arts__attractions/eastern_arts_inc.270/editorial_review.aspx,Not Available,"Family, Couple, Individual",1.13 Miles
Art Gallery,Edward Thorp Gallery,210 11th Ave ,10001,(212) 691-6565,http://www.edwardthorpgallery.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Edwynn Houk Gallery,745 5th Ave ,10151,(212) 750-7070,http://www.houkgallery.com/,Not Available,"Family, Couple, Individual",1.50 Miles
Art Gallery,Eileen Walters Gallery,411 West End Ave West End Ave & 82nd St W,10024,(212) 362-4300,http://trustedplaces.com/review/us/ny/new-york/cultural/142547j/eileen-walters-gallery,Not Available,"Family, Couple, Individual",2.77 Miles
Art Gallery,Elga Wimmer,526 W 26th St ,10001,(212) 206-0006,http://www.elgawimmer.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Elizabeth Dee Gallery,545 West 20th Street ,10011,(212) 924-7545,http://www.elizabethdeegallery.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Elizabeth Harris Gallery,529 W 20th St ,10011,(212) 463-9666,http://www.elizabethharrisgallery.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Elizabeth Mayer Fine Art,55 E 73rd St ,10021,(212) 879-1241,http://local.botw.org/New_York/New_York/Elizabeth_Mayer_Fine_Art/56447096.html,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Elizabeth Moore Fine Art,963 Lexington Ave ,10021,(212) 744-8177,http://local.botw.org/New_York/New_York/Elizabeth_Moore_Fine_Art/9195013.html,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Elizabeth Wang Gallery,800 5th Ave ,10021,(212) 752-4881,http://www.elizabethwanggallery.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Elkon Gallery Inc,18 E 81st St ,10028,(212) 535-3940,http://www.artnet.com/elkon.html,Not Available,"Family, Couple, Individual",2.97 Miles
Art Gallery,Elliot Stevens Ltd,301 Park Ave ,10022,(212) 355-8333,http://web2.userinstinct.com/30816160-elliot-stevens-ltd.htm,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Emily Harvey Gallery,537 Broadway ,10012,(212) 925-7651,http://www.emilyharveyfoundation.org/,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Environment Home Furnshngs Inc,205 E 60th St ,10022,(212) 688-5880,http://www.ibegin.com/directory/us/new-york/new-york/environment-home-furnshngs-inc-205-e-60th-st/,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Equatorial America Inc,411 E 53rd St ,10022,(212) 593-3306,http://www.nyc.com/arts__attractions/equatorial_america_inc.410/editorial_review.aspx,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Equitable Appraisal Co Inc,19 E 75th St ,10021,(212) 535-3160,http://vendors.findlaw.com/scripts/profiles/151087.html,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Equity Art Brokers,340 E 52nd St ,10022,(212) 593-3188,http://www.nyc.com/arts__attractions/equity_art_brokers.561/editorial_review.aspx,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Equity Art Brokers,40 W 25th St ,10010,(212) 620-7604,http://ny.serviceslisted.com/1654740-EquityArtBrokers.htm,Not Available,"Family, Couple, Individual",0.63 Miles
Art Gallery,Erotics Gallery,41 Union Sq W Ste 1011,10003,(212) 633-2241,http://www.rateitall.com/i-409540-erotics-gallery.aspx,Not Available,"Family, Couple, Individual",1.19 Miles
Art Gallery,Esso Gallery,531 W 26th St ,10001,(212) 560-9728,http://www.essogallery.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Exhibit A,160 Mercer St ,10012,(212) 343-0230,http://www.essogallery.com/,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Exit Art,475 10th Ave ,10018,(212) 966-7745,http://www.exitart.org/site/pub/main/index.html,Not Available,"Family, Couple, Individual",0.50 Miles
Art Gallery,Eye Jammie Fine Arts Gallery,516 W 25th St ,10001,(212) 645-0061,http://www.eyejammie.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Eyebeam Atelier,540 W 21st St ,10011,(212) 937-6580,http://eyebeam.org/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Ezair Gallery,905 Madison Ave ,10021,(212) 628-2224,http://www.ezairgallery.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Faith Art Gallery Corp,393 Bridge St ,11201,(718) 596-4659,http://ny.citysquares.com/brooklyn/downtown-brooklyn/arts-entertainment/artists-art-dealers/faith-art-gallery-corp,Not Available,"Family, Couple, Individual",3.70 Miles
Art Gallery,Feature Inc,530 W 25th St ,10001,(212) 675-7772,http://featureinc.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Fields Walter,208 E 7th St Ofc ,10009,(212) 477-7159,http://newsday.planetdiscover.com/sp?aff=1110&skin=200&siteId=227580,Not Available,"Family, Couple, Individual",1.87 Miles
Art Gallery,Fifty-Five Mercer Gallery,55 Mercer St ,10013,(212) 226-8513,http://www.merchantcircle.com/blogs/Fifty.Five.Mercer.Gallery.212-226-8513,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Findlay David Galleries,1202 Lexington Ave Suite 282,10028,(212) 249-2909,http://www.davidfindlaygalleries.com/,Not Available,"Family, Couple, Individual",2.97 Miles
Art Gallery,Findlay David Jr Fine Art,41 E 57th St ,10022,(212) 486-7660,http://www.davidfindlayjr.com/,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Findlay Peter Gallery,41 E 57th St ,10022,(212) 644-4433,http://www.findlay.com/,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Fine Art Acquisitions,122 Spring St ,10012,(212) 431-3744,http://m.nyc.com/arts__attractions/fine_art_acquisitions.204/map_location.aspx,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Fine Art Alacarte,89 South Street S Street Seaport,10001,(212) 766-4954,http://www.nyc.com/arts__attractions/fine_art_alacarte.1793/map_location.aspx,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Fine Art Services & Transport,48-75 37th St ,11101,(718) 784-9399,http://www.museumsusa.org/vendors/info/1259295,Not Available,"Family, Couple, Individual",3.00 Miles
Art Gallery,First Street Gallery,526 W 26th St Rm 915,10001,(646) 336-8053,http://www.firststreetgallery.net/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Fischbach Gallery,210 Eleventh Ave. Ste. 801,10001,(212) 759-2345,http://www.fischbachgallery.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Folin Riva Inc,535 W 20th St ,10011,(212) 242-3434,http://www.nyc.com/arts__attractions/folin_riva_inc.1485/editorial_review.aspx,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Folklorica,12 E 53rd St ,10022,(212) 750-6765,http://www.nyc.com/arts__attractions/folklorica.950/map_location.aspx,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Forbes Magazine Galleries,60 Fifth Avenue ,10011,(212) 206-5548,http://www.forbesgalleries.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Forrest Scott Group,270 Lafayette St ,10012,(212) 274-8100,http://www.forrestscottgallery.com/corporate.html,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Fortress Fae Worldwide,4920 5th St ,11101,(718) 786-9418,http://long_island_city.ny.ooberunder.com/7817245-fortress.fae.worldwide,Not Available,"Family, Couple, Individual",3.00 Miles
Art Gallery,Fortress Ny,4920 5th St ,11101,(718) 937-5500,http://www.thefortress.com/Locations/ny.html,Not Available,"Family, Couple, Individual",3.00 Miles
Art Gallery,Fortuna Fine Arts Ltd,984 Madison Ave ,10021,(212) 794-7272,http://www.fortunafineartsltd.ypgs.net/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Forum Gallery,745 5th Ave ,10151,(212) 355-4545,http://www.forumgallery.com/,Not Available,"Family, Couple, Individual",1.50 Miles
Art Gallery,Fowa Enterprises Corp,17 E Broadway ,10002,(212) 571-3838,http://ny.citysquares.com/manhattan/chinatown/arts-entertainment/artists-art-dealers/fowa-enterprises-corp,Not Available,"Family, Couple, Individual",2.34 Miles
Art Gallery,Franklin Bowles Galleries,431 W Broadway ,10012,(212) 226-1616,http://www.franklinbowlesgallery.com/,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Franklin Parrasch Gallery,20 W 57th St ,10019,(212) 246-5360,http://www.franklinparrasch.com/,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Frederick Schultz Ancient Art,325 W 82nd St ,10024,(212) 721-6007,http://local.yahoo.com/info-45126467-frederick-schultz-ancient-art-new-york,Not Available,"Family, Couple, Individual",2.77 Miles
Art Gallery,Fredericks Freiser Gallery,504 W. 22nd St. ,10011,(212) 633-6555,http://www.fredericksfreisergallery.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Frederieke Taylor Gallery,535 W 22nd St ,10011,(646) 230-0992,http://www.frederieketaylorgallery.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Frei-Nathan Susan Fine Works On Paper Llc,245 E 80th St ,10021,(212) 517-8878,http://www.sfnbotanicalart.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Friedman Vallois Llc,27 E 67th St ,10021,(212) 517-3820,http://www.livevillage.com/newyork/art/friedman-vallois-llc.html,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Friedrich Petzel Gallery,535 W. 22nd St. ,10011,(212) 680-9467,http://www.petzel.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Frielich Bros-Deutsch Bros,670 Broadway ,10012,(212) 777-3051,http://www.yelp.com/biz/frielich-bros-deutsch-bros-new-york,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Friends of Bezalel Academy,501 5th Ave ,10017,(212) 687-0542,http://www.bezalelfriends.org/,Not Available,"Family, Couple, Individual",1.28 Miles
Art Gallery,Fulton Plaza,106 Fulton St ,10038,(212) 835-8600,http://www.nyc.com/arts__attractions/fulton_plaza.1801/editorial_review.aspx,Not Available,"Family, Couple, Individual",2.99 Miles
Art Gallery,Fulton St Art Gallery,116 John St ,10038,(212) 587-5984,http://www.yellowbot.com/fulton-street-art-gallery-new-york-ny.html,Not Available,"Family, Couple, Individual",2.99 Miles
Art Gallery,G P L Promotions Ltd,220 Madison Ave ,10016,(212) 684-1066,http://www.city-data.com/businesses/113165997-gpl-promotions-ltd-new-york-ny.html,Not Available,"Family, Couple, Individual",0.86 Miles
Art Gallery,Gagosian Gallery Chelsea,555 W 24th St ,10011,(212) 741-1111,http://www.gagosian.com/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Gagosian Gallery Uptown,980 Madison Ave ,10021,(917) 432-1471,http://www.gagosian.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Galerie Des Arts Ltd,18 E 76th St ,10021,(212) 861-7925,http://athome.kimvallee.com/places/places/us/new-york/new-york/galerie-des-arts-ltd,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Galerie Thomas,41 Perry St ,10014,(212) 675-7296,http://newyork.maplist.org/viewthread.php?tid=442935,Not Available,"Family, Couple, Individual",1.13 Miles
Art Gallery,Galleria On Third,529 3rd Ave ,10016,(212) 683-2886,http://www.galleriaonthird.com/,Not Available,"Family, Couple, Individual",0.86 Miles
Art Gallery,Galleria Ramis Barquet Ny Ltd,41 E 57th St ,10022,(212) 644-9090,http://www.nyc.com/arts__attractions/galleria_ramis_barquet_ny_ltd.1552/whats_nearby.aspx,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Gallery 151,350 Bowery ,10012,(212) 675-5311,http://gallery151.com/,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Gallery 292,120 Wooster St ,10012,(212) 431-0292,http://findarticles.com/p/articles/mi_m1248/is_9_91/ai_108278541/,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Gallery 49,310 W 49th St ,10019,(917) 915-6369,http://www.gallery49.com/,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Gallery 71 Inc,974 Lexington Ave ,10021,(212) 744-7779,http://www.gallery71.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Gallery 91,91 Grand St ,10013,(212) 966-3722,http://www.gallery91.com/,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Gallery at the American Bible Society,1865 Broadway ,10023,(212) 408-1500,http://www.socialweb.net/Places/2752.lasso,Not Available,"Family, Couple, Individual",2.10 Miles
Art Gallery,Gallery at the New York School of Interior Design,170 E. 70th St. ,10021,(212) 472-1500,http://www.nyc-arts.org/organizations/153/gallery-of-new-york-school-of-interior-design,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Gallery Bai Inc,520 W 43rd St ,10036,(212) 947-4142,http://www.merchantcircle.com/business/Gallery.Bai.Inc.New.York.NY.212-947-4142,Not Available,"Family, Couple, Individual",0.78 Miles
Art Gallery,Gallery Henoch,555 W 25th St ,10001,(917) 305-0003,http://www.galleryhenoch.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Gallery of Ireland,3931 50th Street ,11377,(718) 458-2960,http://www.merchantcircle.com/business/Gallery.of.Ireland.718-458-2960,Not Available,"Family, Couple, Individual",4.75 Miles
Art Gallery,Gardner & Barr Inc,305 E 61th St ,10065,(212) 752-0555,http://www.gardnerandbarr.com/,Not Available,"Family, Couple, Individual",2.05 Miles
Art Gallery,Garth Clark Gallery,24 W 57th St Ste 305,10019,(212) 246-2205,http://www.garthclark.com/,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Garth Clark Gallery's Project Space,4546 21st St ,11101,(718) 706-2491,http://www.nyc.com/arts__attractions/garth_clark_gallerys_project_space.934/whats_nearby.aspx,Not Available,"Family, Couple, Individual",3.00 Miles
Art Gallery,Gasser & Grunert,524 W 19th St ,10011,(212) 807-9494,http://gassergrunert.net/test/,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,Gavin Brown's Enterprise Corp,620 Greenwich St ,10014,(212) 627-5258,http://www.gavinbrown.biz/,Not Available,"Family, Couple, Individual",1.13 Miles
Art Gallery,Generous Miracles Space Ltd,529 W 20th St ,10011,(212) 352-2858,http://www.nyc.com/arts__attractions/generous_miracles_space_ltd.166/map_location.aspx,Not Available,"Family, Couple, Individual",0.51 Miles
Art Gallery,George Adams Gallery,525 West 26th Street First Floor,10001,(212)-564-8480,http://www.georgeadamsgallery.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,George Billis Gallery,555 W 25th St ,10001,(212) 645-2621,http://www.georgebillis.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Gerold Wunderlich & Co,50 W 57th St ,10019,(212) 974-8444,http://ny.serviceslisted.com/1655177-GeroldWunderlichCO.htm,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Gian Enzo Sperone,603 Greenwich St ,10014,(212) 255-7363,http://ny.citysquares.com/manhattan/west-village/arts-entertainment/artists-art-dealers/gian-enzo-sperone,Not Available,"Family, Couple, Individual",1.13 Miles
Art Gallery,Giraud Pissarro Segalot,132 E 70th St ,10021,(212) 988-9171,http://www.gpspartners.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Gleason Tim Gallery,194 Elizabeth St ,10012,(212) 966-5777,http://www.yellowbot.com/tim-gleason-gallery-new-york-ny.html,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Global Passages Inc,205 E 60th St ,10022,(212) 759-5669,http://www.rateitall.com/i-409630-global-passages-incorporated.aspx,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Godel & Co Inc,39 E 72nd St ,10021,(212) 288-7272,http://www.godelfineart.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Goedhuis Contemporary Ltd,42 E 76th St ,10021,(212) 535-6954,http://www.goedhuiscontemporary.com/,Not Available,"Family, Couple, Individual",2.31 Miles
Art Gallery,Goethe-Institut Wyoming Building,5 East 3rd Street ,10003,212-439-8700,http://www.goethe.de/Ins/Us/ney/prj/wyo/enindex.htm,Not Available,"Family, Couple, Individual",1.19 Miles
Art Gallery,Golden Caren Fine Arts,526 W 26th St ,10001,(212) 727-8304,http://www.carengoldenfineart.com,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Goodman James Gallery,41 E 57th St ,10022,(212) 593-3737,http://jamesgoodmangallery.com/index.cfm,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Grant Gallery,7 Mercer St ,10013,(646) 479-8815,http://www.grantgallery.com/,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Great Modern Pictures,EMPIRE STATE BUILDING 350 Fifth Avenue,10001,(212) 242-2581,http://www.greatmodernpictures.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Greeley Square Gallery,32 W 31st St ,10001,(212) 868-6610,http://www.g2artgallery.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Greene Naftali Inc,526 W 26th St ,10001,(212) 463-7770,http://www.greenenaftaligallery.com/,Not Available,"Family, Couple, Individual",0.24 Miles
Art Gallery,Greene Space Gallery,105 Greene St ,10012,(212) 431-8720,http://www.city-data.com/businesses/113064489-greene-space-gallery-new-york-ny.html,Not Available,"Family, Couple, Individual",1.70 Miles
Art Gallery,Littlejohn Contemporary Art,41 E 57th St ,10022,(212) 980-2323,http://www.littlejohncontemporary.com/,Not Available,"Family, Couple, Individual",1.46 Miles
Art Gallery,Lizan Tops Associates,8 E 92nd St ,10128,(212) 534-3316,http://www.lizantops.com/Home.html,Not Available,"Family, Couple, Individual",3.25 Miles
Art Gallery,Lladro Museum & Collector's Society,43 W 57th St ,10019,(212) 838-9352,http://www.lladro.com/,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Lladro USA,43 W 57th St ,10019,(212) 838-9771,http://www.nyc.com/arts__attractions/lladro_usa.310/whats_nearby.aspx,Not Available,"Family, Couple, Individual",1.16 Miles
Art Gallery,Location One,26 Greene St. ,10013,(212) 334-3347,http://www.location1.org/,Not Available,"Family, Couple, Individual",2.03 Miles
Art Gallery,Lombard-Fried Fine Arts Inc,531 W 26th St ,10001,(212) 967-8040,http://www.getfave.com/locations/829682-lombard-fried-fine-arts-inc,Not Available,"Family, Couple, Individual",0.24 Miles
