CATEGORY,NAME,ADDRESS,ZIPCODE,PHONE NO.,URL,ADDITIONAL DETAILS,TOURIST TYPE,Distance_Statue
Art Gallery,Merton Simpson Gallery Inc,38 W 28th St Fl 5,10001,(212) 686-6735,http://www.mertonsimpsongallery.com/,Not Available,"Family, Couple, Individual",3.44 Miles
Art Gallery,Messineo Atr Projects,227 West 29th Street 4th Floor (#111),10001,(212) 414-0827,http://www.messineowyman.com/,Not Available,"Family, Couple, Individual",3.44 Miles
Art Gallery,Metro Pictures,519 W 24th St ,10011,(212) 206-7100,http://www.metropicturesgallery.com/,Not Available,"Family, Couple, Individual",2.69 Miles
Art Gallery,Miakey Art Gallery,5402 7th Ave ,11220,(718) 686-0788,http://find.mapmuse.com/details/art-galleries/3229245,Not Available,"Family, Couple, Individual",4.24 Miles
Art Gallery,Miller Geisler Gallery Llc,511 W 25th St ,10001,(212) 255-2885,http://www.nyc.com/arts__attractions/miller_geisler_gallery_llc.859/whats_nearby.aspx,Not Available,"Family, Couple, Individual",3.44 Miles
Art Gallery,Miller Laurence Gallery Inc,20 W 57th St Lbby,10019,(212) 397-3930,http://www.laurencemillergallery.com/,Not Available,"Family, Couple, Individual",4.36 Miles
Art Gallery,Mimi Ferzt Inc,81 Greene St ,10012,(212) 343-9377,http://www.mimiferzt.com/,Not Available,"Family, Couple, Individual",1.63 Miles
Art Gallery,Minetta Brook Inc,105 Hudson St ,10001,(212) 431-7165,http://www.yelp.com/biz/minetta-brook-inc-new-york,Not Available,"Family, Couple, Individual",3.44 Miles
Art Gallery,Mip Art Realty Inc,83 Mercer St Fl 5,10012,(212) 431-9474,http://www.city-data.com/businesses/578718041-mip-art-realty-inc-new-york-ny.html,Not Available,"Family, Couple, Individual",1.63 Miles
Art Gallery,Mitchell Algus Gallery,511 W 25th St ,10001,(212) 242-6242,http://www.mitchellalgus.com/,Not Available,"Family, Couple, Individual",3.44 Miles
Art Gallery,Mixed Greens Gallery,531 W 26th St ,10001,(212) 331-8888,http://www.mixedgreens.com/ArtWeb/html/aboutpage.asp?page=index.htm,Not Available,"Family, Couple, Individual",3.44 Miles
Art Gallery,Modern Art & Framing,877 7th Ave ,10019,(212) 307-7391,http://www.nyc.com/arts__attractions/modern_art__framing.1690/whats_nearby.aspx,Not Available,"Family, Couple, Individual",4.36 Miles
Art Gallery,Moeller Achim Fine Art Ltd,36 E 64th St ,10065,(212) 644-2133,http://www.moellerart.com/index.php,Not Available,"Family, Couple, Individual",4.94 Miles
Art Gallery,Momenta Art Gallery,359 Bedford Ave ,11211,(718) 218-8058,http://momentaart.org/,Not Available,"Family, Couple, Individual",3.22 Miles
Art Gallery,Montserrat Gallery Inc,584 Broadway ,10012,(212) 941-8899,http://www.ny-companies.com/business-in-new-york/retail-stores-companies/160100-montserrat-gallery-inc.html,Not Available,"Family, Couple, Individual",1.63 Miles
Art Gallery,Mooney Robert J Arts Management,174 Pacific St ,11201,(718) 852-9080,http://local.botw.org/New_York/Brooklyn/Mooney_Robert_J_Arts_Management/34351212.html,Not Available,"Family, Couple, Individual",1.19 Miles
Art Gallery,Morales David,325 W 38th St Lbby,10018,(212) 564-2335,http://www.nyc.com/arts__attractions/morales_david.583/map_location.aspx,Not Available,"Family, Couple, Individual",3.69 Miles
Art Gallery,Morgan Art Consulting,303 Park Avenue South #1204,10010,(212) 447-0490,http://morganartconsulting.com/,Not Available,"Family, Couple, Individual",2.93 Miles
Art Gallery,Naegele Amyas Bases & African Art,347 W 36th St ,10018,(212) 465-0524,http://www.merchantcircle.com/business/Naegele.Amyas.Bases.And.African.Art.212-465-0524,Not Available,"Family, Couple, Individual",3.69 Miles
Art Gallery,Nancy Hoffman Gallery Inc,429 W Broadway ,10012,(212) 966-6676,http://www.nancyhoffmangallery.com/,Not Available,"Family, Couple, Individual",1.63 Miles
Art Gallery,Nancy Margolis Gallery Inc,523 W 25th Street ,10001,(212) 242-3013,http://nancymargolisgallery.com/,Not Available,"Family, Couple, Individual",3.44 Miles
Art Gallery,Natalie Karg Ltd,325 W 38th St ,10018,(212) 563-7821,http://www.masterseek.com/id/7052478/Natalie-Karg-Ltd.htm,Not Available,"Family, Couple, Individual",3.69 Miles
Art Gallery,Nathaniel Moore Llc,121 Hudson St ,10013,(212) 965-9500,http://www.zipleaf.us/Companies/Nathaniel-Moore-LLC,Not Available,"Family, Couple, Individual",1.19 Miles
Art Gallery,Navarra Enrico,41 E 57th St ,10022,(212) 223-2828,http://www.enriconavarra.com/flash6.html,Not Available,"Family, Couple, Individual",4.23 Miles
Art Gallery,Neal Meltzer Fine Arts,600 Madison Ave ,10022,(212) 829-9800,http://www.nealmeltzer.com/,Not Available,"Family, Couple, Individual",4.23 Miles
Art Gallery,Neuhoff Gallery Inc,41 E 57th St ,10022,(212)  838-1122,http://www.neuhoffgallery.com/,Not Available,"Family, Couple, Individual",4.23 Miles
Art Gallery,New York Gallery Tours,82 Charles St ,10014,(212) 946-1548,http://www.nygallerytours.com/,Not Available,"Family, Couple, Individual",2.09 Miles
Art Gallery,Nexus Gallery Inc,345 E 12th St ,10003,(212) 982-4712,http://www.nyc.com/arts__attractions/nexus_gallery_inc.125/whats_nearby.aspx,Not Available,"Family, Couple, Individual",2.29 Miles
Art Gallery,Nohra Haime Gallery,41 East 57th Street ,10022,(212) 888-3550,http://www.artnet.com/nhaime.html,Not Available,"Family, Couple, Individual",4.23 Miles
Art Gallery,Nolan Eckman Gallery,560 Broadway ,10012,(212) 925-6190,http://ny.serviceslisted.com/1655106-NolanEckmanGallery.htm,Not Available,"Family, Couple, Individual",1.63 Miles
Art Gallery,Nyabinghi Africian Gift Shop,111 Chambers St ,10007,(212) 566-3336,http://www.nyc.com/arts__attractions/nyabinghi_africian_gift_shop.136/editorial_review.aspx,Not Available,"Family, Couple, Individual",0.62 Miles
Art Gallery,O J Art Gallery,446 Ave of the Americas ,10011,(212) 420-0417,http://www.manta.com/coms2/dnbcompany_ccv29cr,Not Available,"Family, Couple, Individual",2.69 Miles
Art Gallery,O.K. Harris Gallery,383 W. Broadway ,10012,(212) 431-3600,http://www.okharris.com/,Not Available,"Family, Couple, Individual",1.63 Miles
Art Gallery,Object-Image,91 5th Ave ,11217,(718) 623-2434,http://www.laurafantini.it/Documents/For_Immediate_Release09_2.pdf,Not Available,"Family, Couple, Individual",2.16 Miles
Art Gallery,Old Print Shop Inc,150 Lexington Ave ,10016,(212) 683-3950,http://www.oldprintshop.com/,Not Available,"Family, Couple, Individual",3.28 Miles
Art Gallery,Omniguard Art Guarantee,115 Broadway ,10006,(212) 577-9000,http://www.city-data.com/businesses/683951099-omni-guard-art-guarantee-new-york-ny.html,Not Available,"Family, Couple, Individual",0.49 Miles
Art Gallery,One Twenty Eight,128 Rivington St ,10002,(212) 674-0244,http://www.galleryonetwentyeight.org/,Not Available,"Family, Couple, Individual",1.48 Miles
Art Gallery,Opera Gallery,115 Spring St ,10012,(212) 966-6675,http://www.popaganda.com/events.htm,Not Available,"Family, Couple, Individual",1.63 Miles
Museums,American Folk Art Museum,45 West 53rd Street ,10019,(212) 265-1040,http://www.folkartmuseum.org/,Not available,"Family, Couple, Individual",4.36 Miles
Museums,American Numismatic Society,75 Varick St 11th Floor,10013,(212) 571-4470,http://www.numismatics.org/,Not available,"Family, Couple, Individual",1.19 Miles
Museums,Anne Frank Center USA,38 Crosby Street 5th Floor,10012,(212) 431-7993,http://www.annefrank.com/,Not available,"Family, Couple, Individual",1.63 Miles
Museums,Brooklyn Children's Museum,145 Brooklyn Avenue ,11213,(718) 735-4400,http://www.brooklynkids.org/,Not available,"Family, Couple, Individual",4.59 Miles
Museums,Brooklyn Historical Society,128 Pierrepont Street ,11201,(718) 222-4111,http://www.brooklynhistory.org/default/index.html,Not available,"Family, Couple, Individual",1.19 Miles
Museums,Brooklyn Museum,200 Eastern Parkway ,11238,(718) 638-5000,http://www.brooklynmuseum.org/,Not available,"Family, Couple, Individual",3.17 Miles
Museums,Chelsea Art Museum,556 West 22nd Street ,10011,(212) 255-0719,http://www.chelseaartmuseum.org/,Not available,"Family, Couple, Individual",2.69 Miles
Museums,Children's Museum of the Arts,182 Lafayette Street ,10012,(212) 274-0986,http://cmany.org/intro.php?pn=home,Not available,"Family, Couple, Individual",1.63 Miles
Museums,Dahesh Museum,580 Madison Avenue ,10022,(212) 759-0606,http://www.daheshmuseum.org,Not available,"Family, Couple, Individual",4.23 Miles
Museums,Dia Art Foundation,535 W 22nd Street ,10011,(212) 989 5566,http://www.diacenter.org/,Not available,"Family, Couple, Individual",2.69 Miles
Museums,Discovery Times Square Exposition,226 W 44th St ,10036,(866) 987-9692,http://www.discoverytsx.com/nyc/,Not available,"Family, Couple, Individual",3.97 Miles
Museums,Drawing Center,35 Wooster St. ,10013,(212) 219-2166,http://www.drawingcenter.org/about_visit.cfm,Not available,"Family, Couple, Individual",1.19 Miles
Museums,East Village History Project,308 Bowery ,10012,(212) 614-8702,http://leshp.org/,Not available,"Family, Couple, Individual",1.63 Miles
Museums,Hudson Waterfront Museum and Showboat Barge,290 Conover St. ,11231,(718) 624-4719,http://www.waterfrontmuseum.org/,Not available,"Family, Couple, Individual",1.72 Miles
Museums,International Center of Photography,1133 Avenue Of The Americas ,10036,(212) 857-0000,http://www.icp.org/,Not available,"Family, Couple, Individual",3.97 Miles
Museums,Intrepid Sea-Air-Space Museum,Pier 86 12th Ave. & 46th Street ,10036,(212) 245-0072,http://www.intrepidmuseum.org/,Not available,"Family, Couple, Individual",3.97 Miles
Museums,Italian American Museum,155 Mulberry St. ,10013,(212) 965-9000,http://www.italianamericanmuseum.org/,Not available,"Family, Couple, Individual",1.19 Miles
Museums,Jackie Robinson Museum,1 Hudson Square 75 Varick Street 2nd Floor,10013,(212) 290-8600,http://www.jackierobinson.org/,Not available,"Family, Couple, Individual",1.19 Miles
Museums,John J. Harvey Fireboat,Pier 66 at West 26th Street ,10001,Not available,http://www.fireboat.org/,Not available,"Family, Couple, Individual",3.44 Miles
Museums,LaGuardia and Wagner Archives,31-10 Thomson Ave. Fiorello H. LaGuardia Community College/CUNY Room E-238,11101,(718) 482-5065,http://www.laguardiawagnerarchive.lagcc.cuny.edu/defaultc.htm,Not available,"Family, Couple, Individual",4.91 Miles
Museums,Lee Young Hee Museum of Korean Culture,2 West 32nd Street Suite 301,10001,(212) 560-0722,http://www.lyhkm.org/,Not available,"Family, Couple, Individual",3.44 Miles
Museums,Lefferts Historic House,Prospect Park Willink Entrance Flatbush and Ocean Avenues and Empire Boulevard,11215,(718) 789-2822,http://www.prospectpark.org/visit/places/lefferts,Not available,"Family, Couple, Individual",2.97 Miles
Museums,Madame Tussauds Wax Museum,234 W. 42nd Street ,10036,(800) 246-8872,http://www.madametussauds.com/NewYork/,Not available,"Family, Couple, Individual",3.97 Miles
Museums,Merchant's House Museum,29 East Fourth Street ,10003,(212) 777-1089,http://www.merchantshouse.com/,Not available,"Family, Couple, Individual",2.29 Miles
Museums,Mexican Cultural Institute of New York,27 E. 39th St. ,10016,(212) 217-6422,http://www.lavitrina.com/,Not available,"Family, Couple, Individual",3.28 Miles
Museums,Morgan Library and Museum,225 Madison Avenue ,10016,(212) 685-0008,http://www.themorgan.org/home.asp,Not available,"Family, Couple, Individual",3.28 Miles
Museums,Municipal Art Society,457 Madison Avenue ,10022,(212) 935-3960,http://mas.org/,Not available,"Family, Couple, Individual",4.23 Miles
Museums,Museum for African Art,36-01 43rd Avenue 3rd Floor,11101,(718) 784-7700,http://www.africanart.org/,Not available,"Family, Couple, Individual",4.91 Miles
Museums,Museum of American Finance,48 Wall Street ,10005,(212) 908-4110,http://www.moaf.org/index,Not available,"Family, Couple, Individual",0.27 Miles
Museums,Museum of Arts & Design (MAD),2 Columbus Circle ,10019,(212) 299-7777,http://www.madmuseum.org/,Not available,"Family, Couple, Individual",4.36 Miles
Museums,Museum Of Chinese In America,215 Centre Street ,10013,(212) 619-4785,http://www.mocanyc.org/,Not available,"Family, Couple, Individual",1.19 Miles
Museums,Museum of Comic and Cartoon Art (MoCCA),594 Broadway Suite 401,10012,(212) 254 3511,http://www.moccany.org/,Not available,"Family, Couple, Individual",1.63 Miles
Museums,Museum of Contemporary African Diasporan Arts (MoCADA),80 Hanson Place ,11217,(718) 230-0492,http://www.mocada.org/,Not available,"Family, Couple, Individual",2.16 Miles
Museums,Museum of Jewish Heritage,36 Battery Place ,10280,(646) 437-4200,http://www.mjhnyc.org/index.htm,Not available,"Family, Couple, Individual",0.64 Miles
Museums,Museum of Modern Art (MoMA),11 West 53rd Street ,10019,(212) 708-9400,http://www.moma.org/,Not available,"Family, Couple, Individual",4.36 Miles
Museums,National September 11 Memorial & Museum at the World Trade Center,1 Liberty Plaza 20th Floor,10006,(212) 227-7722,http://www.911memorial.org/,Not available,"Family, Couple, Individual",0.49 Miles
Museums,New Museum of Contemporary Art,235 Bowery ,10002,(212) 219-1222,http://www.newmuseum.org/,Not available,"Family, Couple, Individual",1.48 Miles
Museums,New York City Fire Museum,278 Spring Street ,10012,(212) 691-1303,http://www.nycfiremuseum.org/,Not available,"Family, Couple, Individual",1.63 Miles
Museums,New York City Police Museum,100 Old Slip ,10038,(212) 480-3100,http://www.nycpolicemuseum.org/,Not available,"Family, Couple, Individual",0.43 Miles
Museums,New York Tolerance Center,50 E 42nd St ,10017,(212) 697-1180,http://www.kintera.org/site/pp.asp?c=fwLYKnN8LzH&b=242506,Not available,"Family, Couple, Individual",3.88 Miles
Museums,New York Transit Museum,Boerum Pl. & Schermenhorn Street ,11201,(718) 694-4915,http://www.mta.info/mta/museum/,Not available,"Family, Couple, Individual",1.19 Miles
Museums,Old Stone House,326 5th Avenue ,11215,(718) 768-3195,http://www.theoldstonehouse.org/,Not available,"Family, Couple, Individual",2.97 Miles
Museums,P.S. 1 Contemporary Art Center,22-25 Jackson Ave. ,11101,(718) 784-2084,http://www.ps1.org/,Not available,"Family, Couple, Individual",4.91 Miles
Museums,Paley Center For Media (formerly Museum Of Television & Radio),25 West 52 Street ,10019,(212) 621-6800,http://www.paleycenter.org/,Not available,"Family, Couple, Individual",4.36 Miles
Museums,Rose Museum at Carnegie Hall,154 West 57th Street ,10019,(212) 903-9629,http://www.carnegiehall.org/textSite/the_basics/art_museum_archives.html,Not available,"Family, Couple, Individual",4.36 Miles
Museums,Rubin Museum of Art,150 West 17th Street ,10011,(212) 620-5000,http://www.rmanyc.org/,Not available,"Family, Couple, Individual",2.69 Miles
Museums,Scandinavia House: The Nordic Center in America,58 Park Ave. ,10016,(212) 879-9779,http://www.scandinaviahouse.org/,Not available,"Family, Couple, Individual",3.28 Miles
Museums,School of Visual Arts Museum,209 E. 23rd St. ,10010,(212) 592-2145,http://www.schoolofvisualarts.edu/sa/index.jsp?sid0=201&page_id=482&event_id=865,Not available,"Family, Couple, Individual",2.93 Miles
Museums,Skyscraper Museum,39 Battery Place ,10280,(212) 968-1961,http://www.skyscraper.org/home.htm,Not available,"Family, Couple, Individual",0.64 Miles
Museums,Sony Wonder Technology Lab,550 Madison Ave Sony Plaza,10022,(212) 833-8100,http://wondertechlab.sony.com/,Not available,"Family, Couple, Individual",4.23 Miles
Museums,South Street Seaport Museum,12 Fulton Street ,10038,(212) 748-8600,http://www.southstreetseaportmuseum.org/,Not available,"Family, Couple, Individual",0.43 Miles
Museums,Tenement Museum,108 Orchard Street ,10002,(212) 431-0233,http://www.tenement.org/,Not available,"Family, Couple, Individual",1.48 Miles
Museums,"The Freakatorium, El Museo Loco",57 Clinton St. ,10002,(212) 375-0475,http://www.freakatorium.com/,Not available,"Family, Couple, Individual",1.48 Miles
Museums,The Jewish Children's Museum,792 Eastern Pkwy ,11213,(718) 467-0600,http://www.jcmonline.org/,Not available,"Family, Couple, Individual",4.59 Miles
Museums,The Museum at FIT,7th Avenue at West 27th Street ,10001,(212) 217-5800,http://www.fitnyc.edu/306.asp,Not available,"Family, Couple, Individual",3.44 Miles
Museums,Theodore Roosevelt Birthplace,28 East 20th Street ,10003,(212) 260-1616,http://www.nps.gov/thrb/index.htm,Not available,"Family, Couple, Individual",2.29 Miles
Museums,Ukrainian Museum,222 East 6th Street ,10003,(212) 228-0110,http://www.ukrainianmuseum.org/,Not available,"Family, Couple, Individual",2.29 Miles
Museums,Leo Baeck Institute,15 W. 16th St. ,10011,(212) 744-6400,http://www.lbi.org/,Not available,"Family, Couple, Individual",2.69 Miles
Museums,American Sephardi Federation / Sephardic House,15 W. 16th St. ,10011,(212) 294-8350,http://www.americansephardifederation.org/,Not available,"Family, Couple, Individual",2.69 Miles
Museums,YIVO Institute for Jewish Research,15 W. 16th St. ,10011,(212) 246-6860,http://www.yivoinstitute.org/,Not available,"Family, Couple, Individual",2.69 Miles
Museums,American Jewish Historical Society,15 W. 16th St. ,10011,(212) 294-6160,http://www.ajhs.org/,Not available,"Family, Couple, Individual",2.69 Miles
Museums,Yeshiva University Museum,15 W. 16th St. ,10011,(212) 294-8330,http://www.yumuseum.org/,Not available,"Family, Couple, Individual",2.69 Miles
Museums,Center For Jewish History,15 W. 16th St. ,10011,(212) 294-8301,http://www.cjh.org,Not available,"Family, Couple, Individual",2.69 Miles
Botanical Garden,Brooklyn Botanic Garden,1000 Washington Ave,11225,(718) 623-7200,http://www.bbg.org/,Not Available,"Family, Couple",4.17 Miles
Water Trails,Riverside Park (79th Street),79th Street Boat Basin & Hudson River,10069,Not Available,Not Available,Description: Not Available Hours: Sunrise to Sunset Storage: Public Storage for up to 80 kayaks at boat basin,"Friends, Couple, Individual",4.74 Miles
Water Trails,Riverside Park (72nd Street),"<p class=""alert alert-error"">The kayak launch site at 72nd Street in Riverside Park is closed for the season. Please visit <a href=""/facilities/kayak"">The New York City Water Trail</a> page to find other kayak launches. </p>72nd Street & Hudson River",10069,Not Available,Not Available,"Description: <p>For more information regarding the 72nd Street launch and landing, please visit the <a href=""http://www.manhattancommunityboathouse.org/"">Manhattan Community Boathouse</a>website.</p> Hours: Park: 6:00am-1:00am; Launch: Sunrise to Sunset Storage: None","Friends, Couple, Individual",4.74 Miles
Water Trails,Hudson River Park (Pier 40),"Houston Street, Pier 40",10014,Not Available,Not Available,"Description: <p>The Village Community Boathouse offers free community rowing on Sundays and Tuesdays, from April&nbsp;through November. No experience is necessary and there is no registration. Just show up and have some fun on the Hudson River! First timers have an opportunity to learn basic rowing techniques, terminology, and safety.&nbsp;All are welcome to join community boatbuilding and repair on Wednesdays and Sundays.&nbsp;</p>

<p>Please visit the <a href=""http://www.villagecommunityboathouse.org/"">Village Community Boathouse&#39;s website</a> for program schedules and updates.&nbsp;Programs are subject to changes.</p>

<p>For more information about the Pier 40&#39;s landing, free community rowing, and more, please visit the <a href=""http://www.villagecommunityboathouse.org/"">Village Community Boathouse&#39;s website</a>.</p> Hours: Not Available Storage: None","Friends, Couple, Individual",2.09 Miles
Water Trails,Hudson River Park (Pier 96),"56th Street, Pier 96",10019,Not Available,Not Available,"Description: <p>For more information regarding the Pier 96 launch and landing, please visit the Downtown Boathouse website:</p>
<p><a href=""http://www.nycgovparks.org/exit&Alpha;url=http%3A//www.downtownboathouse.org/"">http://www.downtownboathouse.org/<br />
</a></p> Hours: Not Available Storage: None","Friends, Couple, Individual",4.36 Miles
Water Trails,Hudson River Park (Pier 84),"44th Street, Pier 84",10036,Not Available,Not Available,Not Available,"Friends, Couple, Individual",3.97 Miles
Water Trails,Louis J. Valentino Park,Coffey Street,11231,Not Available,Not Available,Description: Not Available Hours: Dawn to Dusk Storage: No Storage Available,"Friends, Couple, Individual",1.72 Miles
Water Trails,Newtown Creek,"Provost Street and Paige Avenue, Greenpoint",11222,Not Available,Not Available,Not Available,"Friends, Couple, Individual",3.69 Miles
Water Trails,Hudson River Park (Pier 66),W. 26th Street,10011,Not Available,Not Available,Not Available,"Friends, Couple, Individual",2.69 Miles
Water Trails,Gowanus Canal,Foot of 2nd Street,11231,Not Available,Not Available,Not Available,"Friends, Couple, Individual",1.72 Miles
Water Trails,Brooklyn Bridge Park,Between Piers 1 and 2,11201,Not Available,Not Available,Not Available,"Friends, Couple, Individual",1.19 Miles
Water Trails,Hudson River Park (Pier 25),"West Street, between Moore Street and Harrison Street",10013,Not Available,Not Available,Not Available,"Friends, Couple, Individual",1.19 Miles
Water Trails,Pier One at Brooklyn Bridge Park,Brooklyn Bridge Park Greenway,11201,Not Available,Not Available,Not Available,"Friends, Couple, Individual",1.19 Miles
Water Trails,Hudson River Park (Pier 26),Hudson River Park at Hubert Street,10013,Not Available,Not Available,Not Available,"Friends, Couple, Individual",1.19 Miles
